"No.","Time","Source","Destination","Protocol","Length","Info"
"6275","3.176149","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"6276","3.176155","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"6277","3.177569","","","CAN","40","ID: 358 (0x166), Length: 4"
"6278","3.177576","","","CAN","40","ID: 344 (0x158), Length: 8"
"6279","3.178996","","","CAN","40","ID: 353 (0x161), Length: 8"
"6280","3.179003","","","CAN","40","ID: 401 (0x191), Length: 7"
"6281","3.179004","","","CAN","40","ID: 307 (0x133), Length: 5"
"6282","3.179052","","","CAN","40","ID: 310 (0x136), Length: 8"
"6283","3.179054","","","CAN","40","ID: 314 (0x13a), Length: 8"
"6284","3.179056","","","CAN","40","ID: 319 (0x13f), Length: 8"
"6285","3.180408","","","CAN","40","ID: 356 (0x164), Length: 8"
"6286","3.180414","","","CAN","40","ID: 380 (0x17c), Length: 8"
"6287","3.180416","","","CAN","40","ID: 398 (0x18e), Length: 3"
"6288","3.180418","","","CAN","40","ID: 660 (0x294), Length: 8"
"6289","3.180419","","","CAN","40","ID: 542 (0x21e), Length: 7"
"6290","3.181864","","","CAN","40","ID: 387 (0x183), Length: 8"
"6291","3.181870","","","CAN","40","ID: 323 (0x143), Length: 4"
"6292","3.183198","","","CAN","40","ID: 589 (0x24d), Length: 5"
"6293","3.183849","","","CAN","40","ID: 149 (0x095), Length: 8"
"6294","3.187061","","","CAN","40","ID: 358 (0x166), Length: 4"
"6295","3.188368","","","CAN","40","ID: 344 (0x158), Length: 8"
"6296","3.188374","","","CAN","40","ID: 353 (0x161), Length: 8"
"6297","3.188376","","","CAN","40","ID: 401 (0x191), Length: 7"
"6298","3.188377","","","CAN","40","ID: 356 (0x164), Length: 8"
"6299","3.189660","","","CAN","40","ID: 307 (0x133), Length: 5"
"6300","3.189666","","","CAN","40","ID: 310 (0x136), Length: 8"
"6301","3.189668","","","CAN","40","ID: 314 (0x13a), Length: 8"
"6302","3.189669","","","CAN","40","ID: 319 (0x13f), Length: 8"
"6303","3.189670","","","CAN","40","ID: 380 (0x17c), Length: 8"
"6304","3.189699","","","CAN","40","ID: 398 (0x18e), Length: 3"
"6305","3.189766","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"6306","3.191245","","","CAN","40","ID: 57 (0x039), Length: 2"
"6307","3.191251","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"6308","3.191253","","","CAN","40","ID: 387 (0x183), Length: 8"
"6309","3.192749","","","CAN","40","ID: 323 (0x143), Length: 4"
"6310","3.194317","","","CAN","40","ID: 149 (0x095), Length: 8"
"6311","3.194323","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"6312","3.194748","","","CAN","40","ID: 589 (0x24d), Length: 5"
"6313","3.195747","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"6314","3.195752","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"6315","3.195754","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"6316","3.197032","","","CAN","40","ID: 358 (0x166), Length: 4"
"6317","3.198438","","","CAN","40","ID: 344 (0x158), Length: 8"
"6318","3.198444","","","CAN","40","ID: 353 (0x161), Length: 8"
"6319","3.198446","","","CAN","40","ID: 401 (0x191), Length: 7"
"6320","3.198447","","","CAN","40","ID: 356 (0x164), Length: 8"
"6321","3.199743","","","CAN","40","ID: 307 (0x133), Length: 5"
"6322","3.199749","","","CAN","40","ID: 310 (0x136), Length: 8"
"6323","3.199751","","","CAN","40","ID: 314 (0x13a), Length: 8"
"6324","3.199753","","","CAN","40","ID: 319 (0x13f), Length: 8"
"6325","3.199754","","","CAN","40","ID: 380 (0x17c), Length: 8"
"6326","3.199755","","","CAN","40","ID: 398 (0x18e), Length: 3"
"6327","3.201256","","","CAN","40","ID: 387 (0x183), Length: 8"
"6328","3.202755","","","CAN","40","ID: 323 (0x143), Length: 4"
"6329","3.202762","","","CAN","40","ID: 57 (0x039), Length: 2"
"6330","3.204071","","","CAN","40","ID: 149 (0x095), Length: 8"
"6331","3.205376","","","CAN","40","ID: 589 (0x24d), Length: 5"
"6332","3.206775","","","CAN","40","ID: 358 (0x166), Length: 4"
"6333","3.208294","","","CAN","40","ID: 344 (0x158), Length: 8"
"6334","3.208300","","","CAN","40","ID: 353 (0x161), Length: 8"
"6335","3.208302","","","CAN","40","ID: 401 (0x191), Length: 7"
"6336","3.208304","","","CAN","40","ID: 356 (0x164), Length: 8"
"6337","3.209702","","","CAN","40","ID: 307 (0x133), Length: 5"
"6338","3.209708","","","CAN","40","ID: 310 (0x136), Length: 8"
"6339","3.209710","","","CAN","40","ID: 314 (0x13a), Length: 8"
"6340","3.209712","","","CAN","40","ID: 319 (0x13f), Length: 8"
"6341","3.209713","","","CAN","40","ID: 380 (0x17c), Length: 8"
"6342","3.209714","","","CAN","40","ID: 398 (0x18e), Length: 3"
"6343","3.211120","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"6344","3.211127","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"6345","3.211128","","","CAN","40","ID: 387 (0x183), Length: 8"
"6346","3.212559","","","CAN","40","ID: 323 (0x143), Length: 4"
"6347","3.212565","","","CAN","40","ID: 819 (0x333), Length: 7"
"6348","3.213871","","","CAN","40","ID: 149 (0x095), Length: 8"
"6349","3.215513","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"6350","3.215536","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"6351","3.215538","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"6352","3.215539","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"6353","3.216648","","","CAN","40","ID: 589 (0x24d), Length: 5"
"6354","3.216658","","","CAN","40","ID: 57 (0x039), Length: 2"
"6355","3.216661","","","CAN","40","ID: 358 (0x166), Length: 4"
"6356","3.218175","","","CAN","40","ID: 344 (0x158), Length: 8"
"6357","3.218182","","","CAN","40","ID: 353 (0x161), Length: 8"
"6358","3.218183","","","CAN","40","ID: 401 (0x191), Length: 7"
"6359","3.219561","","","CAN","40","ID: 307 (0x133), Length: 5"
"6360","3.219568","","","CAN","40","ID: 310 (0x136), Length: 8"
"6361","3.219569","","","CAN","40","ID: 314 (0x13a), Length: 8"
"6362","3.219571","","","CAN","40","ID: 319 (0x13f), Length: 8"
"6363","3.219576","","","CAN","40","ID: 356 (0x164), Length: 8"
"6364","3.219578","","","CAN","40","ID: 380 (0x17c), Length: 8"
"6365","3.220895","","","CAN","40","ID: 398 (0x18e), Length: 3"
"6366","3.220901","","","CAN","40","ID: 660 (0x294), Length: 8"
"6367","3.220903","","","CAN","40","ID: 542 (0x21e), Length: 7"
"6368","3.222353","","","CAN","40","ID: 387 (0x183), Length: 8"
"6369","3.222358","","","CAN","40","ID: 323 (0x143), Length: 4"
"6370","3.225217","","","CAN","40","ID: 149 (0x095), Length: 8"
"6371","3.226598","","","CAN","40","ID: 358 (0x166), Length: 4"
"6372","3.227907","","","CAN","40","ID: 344 (0x158), Length: 8"
"6373","3.227914","","","CAN","40","ID: 353 (0x161), Length: 8"
"6374","3.228734","","","CAN","40","ID: 589 (0x24d), Length: 5"
"6375","3.229326","","","CAN","40","ID: 401 (0x191), Length: 7"
"6376","3.229331","","","CAN","40","ID: 356 (0x164), Length: 8"
"6377","3.229333","","","CAN","40","ID: 307 (0x133), Length: 5"
"6378","3.229335","","","CAN","40","ID: 310 (0x136), Length: 8"
"6379","3.229336","","","CAN","40","ID: 314 (0x13a), Length: 8"
"6380","3.229337","","","CAN","40","ID: 319 (0x13f), Length: 8"
"6381","3.230822","","","CAN","40","ID: 380 (0x17c), Length: 8"
"6382","3.230828","","","CAN","40","ID: 398 (0x18e), Length: 3"
"6383","3.230830","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"6384","3.230832","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"6385","3.230833","","","CAN","40","ID: 800 (0x320), Length: 3"
"6386","3.230835","","","CAN","40","ID: 804 (0x324), Length: 8"
"6387","3.230836","","","CAN","40","ID: 387 (0x183), Length: 8"
"6388","3.232158","","","CAN","40","ID: 892 (0x37c), Length: 8"
"6389","3.232191","","","CAN","40","ID: 57 (0x039), Length: 2"
"6390","3.232193","","","CAN","40","ID: 323 (0x143), Length: 4"
"6391","3.235041","","","CAN","40","ID: 149 (0x095), Length: 8"
"6392","3.235047","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"6393","3.235049","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"6394","3.235051","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"6395","3.235052","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"6396","3.236452","","","CAN","40","ID: 358 (0x166), Length: 4"
"6397","3.237752","","","CAN","40","ID: 344 (0x158), Length: 8"
"6398","3.237758","","","CAN","40","ID: 353 (0x161), Length: 8"
"6399","3.238868","","","CAN","40","ID: 401 (0x191), Length: 7"
"6400","3.238873","","","CAN","40","ID: 307 (0x133), Length: 5"
"6401","3.238875","","","CAN","40","ID: 310 (0x136), Length: 8"
"6402","3.238876","","","CAN","40","ID: 314 (0x13a), Length: 8"
"6403","3.239977","","","CAN","40","ID: 589 (0x24d), Length: 5"
"6404","3.239986","","","CAN","40","ID: 319 (0x13f), Length: 8"
"6405","3.239990","","","CAN","40","ID: 356 (0x164), Length: 8"
"6406","3.239992","","","CAN","40","ID: 380 (0x17c), Length: 8"
"6407","3.239993","","","CAN","40","ID: 398 (0x18e), Length: 3"
"6408","3.241378","","","CAN","40","ID: 387 (0x183), Length: 8"
"6409","3.242480","","","CAN","40","ID: 323 (0x143), Length: 4"
"6410","3.243984","","","CAN","40","ID: 149 (0x095), Length: 8"
"6411","3.243990","","","CAN","40","ID: 57 (0x039), Length: 2"
"6412","3.246848","","","CAN","40","ID: 358 (0x166), Length: 4"
"6413","3.248403","","","CAN","40","ID: 344 (0x158), Length: 8"
"6414","3.248409","","","CAN","40","ID: 353 (0x161), Length: 8"
"6415","3.248411","","","CAN","40","ID: 401 (0x191), Length: 7"
"6416","3.248413","","","CAN","40","ID: 356 (0x164), Length: 8"
"6417","3.248414","","","CAN","40","ID: 307 (0x133), Length: 5"
"6418","3.249809","","","CAN","40","ID: 310 (0x136), Length: 8"
"6419","3.249816","","","CAN","40","ID: 314 (0x13a), Length: 8"
"6420","3.249818","","","CAN","40","ID: 319 (0x13f), Length: 8"
"6421","3.249820","","","CAN","40","ID: 380 (0x17c), Length: 8"
"6422","3.249821","","","CAN","40","ID: 398 (0x18e), Length: 3"
"6423","3.249822","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"6424","3.251207","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"6425","3.251214","","","CAN","40","ID: 387 (0x183), Length: 8"
"6426","3.252784","","","CAN","40","ID: 323 (0x143), Length: 4"
"6427","3.254043","","","CAN","40","ID: 149 (0x095), Length: 8"
"6428","3.255490","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"6429","3.255496","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"6430","3.255497","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"6431","3.255499","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"6432","3.256795","","","CAN","40","ID: 589 (0x24d), Length: 5"
"6433","3.257291","","","CAN","40","ID: 358 (0x166), Length: 4"
"6434","3.257296","","","CAN","40","ID: 57 (0x039), Length: 2"
"6435","3.258423","","","CAN","40","ID: 344 (0x158), Length: 8"
"6436","3.258429","","","CAN","40","ID: 353 (0x161), Length: 8"
"6437","3.258431","","","CAN","40","ID: 401 (0x191), Length: 7"
"6438","3.258432","","","CAN","40","ID: 307 (0x133), Length: 5"
"6439","3.259868","","","CAN","40","ID: 310 (0x136), Length: 8"
"6440","3.259874","","","CAN","40","ID: 314 (0x13a), Length: 8"
"6441","3.259876","","","CAN","40","ID: 319 (0x13f), Length: 8"
"6442","3.259878","","","CAN","40","ID: 356 (0x164), Length: 8"
"6443","3.259879","","","CAN","40","ID: 380 (0x17c), Length: 8"
"6444","3.259880","","","CAN","40","ID: 398 (0x18e), Length: 3"
"6445","3.261232","","","CAN","40","ID: 660 (0x294), Length: 8"
"6446","3.261238","","","CAN","40","ID: 542 (0x21e), Length: 7"
"6447","3.261240","","","CAN","40","ID: 777 (0x309), Length: 8"
"6448","3.261242","","","CAN","40","ID: 387 (0x183), Length: 8"
"6449","3.262633","","","CAN","40","ID: 323 (0x143), Length: 4"
"6450","3.263948","","","CAN","40","ID: 149 (0x095), Length: 8"
"6451","3.263955","","","CAN","40","ID: 773 (0x305), Length: 2"
"6452","3.266890","","","CAN","40","ID: 358 (0x166), Length: 4"
"6453","3.267737","","","CAN","40","ID: 589 (0x24d), Length: 5"
"6454","3.268322","","","CAN","40","ID: 344 (0x158), Length: 8"
"6455","3.268328","","","CAN","40","ID: 353 (0x161), Length: 8"
"6456","3.268329","","","CAN","40","ID: 401 (0x191), Length: 7"
"6457","3.268331","","","CAN","40","ID: 356 (0x164), Length: 8"
"6458","3.269834","","","CAN","40","ID: 307 (0x133), Length: 5"
"6459","3.269841","","","CAN","40","ID: 310 (0x136), Length: 8"
"6460","3.269843","","","CAN","40","ID: 314 (0x13a), Length: 8"
"6461","3.269844","","","CAN","40","ID: 319 (0x13f), Length: 8"
"6462","3.269849","","","CAN","40","ID: 380 (0x17c), Length: 8"
"6463","3.269851","","","CAN","40","ID: 398 (0x18e), Length: 3"
"6464","3.269853","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"6465","3.271237","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"6466","3.271244","","","CAN","40","ID: 387 (0x183), Length: 8"
"6467","3.272784","","","CAN","40","ID: 323 (0x143), Length: 4"
"6468","3.272790","","","CAN","40","ID: 57 (0x039), Length: 2"
"6469","3.274060","","","CAN","40","ID: 149 (0x095), Length: 8"
"6470","3.275576","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"6471","3.275582","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"6472","3.275584","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"6473","3.275585","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"6474","3.276976","","","CAN","40","ID: 358 (0x166), Length: 4"
"6475","3.278788","","","CAN","40","ID: 589 (0x24d), Length: 5"
"6476","3.278864","","","CAN","40","ID: 344 (0x158), Length: 8"
"6477","3.278869","","","CAN","40","ID: 353 (0x161), Length: 8"
"6478","3.278871","","","CAN","40","ID: 401 (0x191), Length: 7"
"6479","3.278872","","","CAN","40","ID: 307 (0x133), Length: 5"
"6480","3.278874","","","CAN","40","ID: 310 (0x136), Length: 8"
"6481","3.278875","","","CAN","40","ID: 314 (0x13a), Length: 8"
"6482","3.280193","","","CAN","40","ID: 319 (0x13f), Length: 8"
"6483","3.280199","","","CAN","40","ID: 356 (0x164), Length: 8"
"6484","3.280201","","","CAN","40","ID: 380 (0x17c), Length: 8"
"6485","3.280202","","","CAN","40","ID: 398 (0x18e), Length: 3"
"6486","3.281602","","","CAN","40","ID: 387 (0x183), Length: 8"
"6487","3.283037","","","CAN","40","ID: 323 (0x143), Length: 4"
"6488","3.284609","","","CAN","40","ID: 149 (0x095), Length: 8"
"6489","3.287226","","","CAN","40","ID: 57 (0x039), Length: 2"
"6490","3.287232","","","CAN","40","ID: 358 (0x166), Length: 4"
"6491","3.288531","","","CAN","40","ID: 344 (0x158), Length: 8"
"6492","3.288537","","","CAN","40","ID: 353 (0x161), Length: 8"
"6493","3.288539","","","CAN","40","ID: 401 (0x191), Length: 7"
"6494","3.288540","","","CAN","40","ID: 307 (0x133), Length: 5"
"6495","3.288542","","","CAN","40","ID: 310 (0x136), Length: 8"
"6496","3.289679","","","CAN","40","ID: 314 (0x13a), Length: 8"
"6497","3.289684","","","CAN","40","ID: 319 (0x13f), Length: 8"
"6498","3.289686","","","CAN","40","ID: 356 (0x164), Length: 8"
"6499","3.289687","","","CAN","40","ID: 380 (0x17c), Length: 8"
"6500","3.289688","","","CAN","40","ID: 398 (0x18e), Length: 3"
"6501","3.290769","","","CAN","40","ID: 589 (0x24d), Length: 5"
"6502","3.290779","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"6503","3.290782","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"6504","3.290784","","","CAN","40","ID: 387 (0x183), Length: 8"
"6505","3.292154","","","CAN","40","ID: 323 (0x143), Length: 4"
"6506","3.294969","","","CAN","40","ID: 149 (0x095), Length: 8"
"6507","3.294975","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"6508","3.294977","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"6509","3.294978","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"6510","3.296390","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"6511","3.296396","","","CAN","40","ID: 358 (0x166), Length: 4"
"6512","3.297827","","","CAN","40","ID: 344 (0x158), Length: 8"
"6513","3.297833","","","CAN","40","ID: 353 (0x161), Length: 8"
"6514","3.299617","","","CAN","40","ID: 401 (0x191), Length: 7"
"6515","3.299624","","","CAN","40","ID: 307 (0x133), Length: 5"
"6516","3.299625","","","CAN","40","ID: 310 (0x136), Length: 8"
"6517","3.299627","","","CAN","40","ID: 314 (0x13a), Length: 8"
"6518","3.299629","","","CAN","40","ID: 319 (0x13f), Length: 8"
"6519","3.299630","","","CAN","40","ID: 356 (0x164), Length: 8"
"6520","3.299632","","","CAN","40","ID: 380 (0x17c), Length: 8"
"6521","3.299633","","","CAN","40","ID: 57 (0x039), Length: 2"
"6522","3.301131","","","CAN","40","ID: 398 (0x18e), Length: 3"
"6523","3.301137","","","CAN","40","ID: 660 (0x294), Length: 8"
"6524","3.301139","","","CAN","40","ID: 542 (0x21e), Length: 7"
"6525","3.301140","","","CAN","40","ID: 387 (0x183), Length: 8"
"6526","3.301839","","","CAN","40","ID: 589 (0x24d), Length: 5"
"6527","3.302399","","","CAN","40","ID: 323 (0x143), Length: 4"
"6528","3.304042","","","CAN","40","ID: 149 (0x095), Length: 8"
"6529","3.306447","","","CAN","40","ID: 358 (0x166), Length: 4"
"6530","3.308912","","","CAN","40","ID: 344 (0x158), Length: 8"
"6531","3.308918","","","CAN","40","ID: 353 (0x161), Length: 8"
"6532","3.308920","","","CAN","40","ID: 401 (0x191), Length: 7"
"6533","3.308922","","","CAN","40","ID: 307 (0x133), Length: 5"
"6534","3.308924","","","CAN","40","ID: 310 (0x136), Length: 8"
"6535","3.308925","","","CAN","40","ID: 314 (0x13a), Length: 8"
"6536","3.310316","","","CAN","40","ID: 319 (0x13f), Length: 8"
"6537","3.310323","","","CAN","40","ID: 356 (0x164), Length: 8"
"6538","3.310325","","","CAN","40","ID: 380 (0x17c), Length: 8"
"6539","3.310326","","","CAN","40","ID: 398 (0x18e), Length: 3"
"6540","3.310328","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"6541","3.310329","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"6542","3.311720","","","CAN","40","ID: 387 (0x183), Length: 8"
"6543","3.311726","","","CAN","40","ID: 323 (0x143), Length: 4"
"6544","3.312586","","","CAN","40","ID: 589 (0x24d), Length: 5"
"6545","3.313337","","","CAN","40","ID: 57 (0x039), Length: 2"
"6546","3.313342","","","CAN","40","ID: 819 (0x333), Length: 7"
"6547","3.314549","","","CAN","40","ID: 149 (0x095), Length: 8"
"6548","3.314556","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"6549","3.314558","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"6550","3.315951","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"6551","3.315958","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"6552","3.317482","","","CAN","40","ID: 358 (0x166), Length: 4"
"6553","3.318758","","","CAN","40","ID: 344 (0x158), Length: 8"
"6554","3.318764","","","CAN","40","ID: 353 (0x161), Length: 8"
"6555","3.318766","","","CAN","40","ID: 401 (0x191), Length: 7"
"6556","3.318767","","","CAN","40","ID: 307 (0x133), Length: 5"
"6557","3.318769","","","CAN","40","ID: 310 (0x136), Length: 8"
"6558","3.318770","","","CAN","40","ID: 314 (0x13a), Length: 8"
"6559","3.320173","","","CAN","40","ID: 319 (0x13f), Length: 8"
"6560","3.320179","","","CAN","40","ID: 356 (0x164), Length: 8"
"6561","3.320184","","","CAN","40","ID: 380 (0x17c), Length: 8"
"6562","3.320186","","","CAN","40","ID: 398 (0x18e), Length: 3"
"6563","3.321538","","","CAN","40","ID: 387 (0x183), Length: 8"
"6564","3.322946","","","CAN","40","ID: 323 (0x143), Length: 4"
"6565","3.324420","","","CAN","40","ID: 589 (0x24d), Length: 5"
"6566","3.324430","","","CAN","40","ID: 149 (0x095), Length: 8"
"6567","3.327216","","","CAN","40","ID: 358 (0x166), Length: 4"
"6568","3.328358","","","CAN","40","ID: 344 (0x158), Length: 8"
"6569","3.328365","","","CAN","40","ID: 353 (0x161), Length: 8"
"6570","3.328366","","","CAN","40","ID: 401 (0x191), Length: 7"
"6571","3.328368","","","CAN","40","ID: 307 (0x133), Length: 5"
"6572","3.330072","","","CAN","40","ID: 310 (0x136), Length: 8"
"6573","3.330078","","","CAN","40","ID: 314 (0x13a), Length: 8"
"6574","3.330080","","","CAN","40","ID: 319 (0x13f), Length: 8"
"6575","3.330081","","","CAN","40","ID: 356 (0x164), Length: 8"
"6576","3.330083","","","CAN","40","ID: 380 (0x17c), Length: 8"
"6577","3.330085","","","CAN","40","ID: 398 (0x18e), Length: 3"
"6578","3.330086","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"6579","3.330088","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"6580","3.331470","","","CAN","40","ID: 800 (0x320), Length: 3"
"6581","3.331477","","","CAN","40","ID: 804 (0x324), Length: 8"
"6582","3.331479","","","CAN","40","ID: 892 (0x37c), Length: 8"
"6583","3.331480","","","CAN","40","ID: 387 (0x183), Length: 8"
"6584","3.331482","","","CAN","40","ID: 1036 (0x40c), Length: 8"
"6585","3.331484","","","CAN","40","ID: 1108 (0x454), Length: 3"
"6586","3.332886","","","CAN","40","ID: 323 (0x143), Length: 4"
"6587","3.334259","","","CAN","40","ID: 149 (0x095), Length: 8"
"6588","3.334266","","","CAN","40","ID: 57 (0x039), Length: 2"
"6589","3.335676","","","CAN","40","ID: 589 (0x24d), Length: 5"
"6590","3.335700","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"6591","3.335705","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"6592","3.335706","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"6593","3.335708","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"6594","3.337105","","","CAN","40","ID: 358 (0x166), Length: 4"
"6595","3.338439","","","CAN","40","ID: 344 (0x158), Length: 8"
"6596","3.338446","","","CAN","40","ID: 353 (0x161), Length: 8"
"6597","3.338448","","","CAN","40","ID: 401 (0x191), Length: 7"
"6598","3.338450","","","CAN","40","ID: 307 (0x133), Length: 5"
"6599","3.339840","","","CAN","40","ID: 310 (0x136), Length: 8"
"6600","3.339846","","","CAN","40","ID: 314 (0x13a), Length: 8"
"6601","3.339847","","","CAN","40","ID: 319 (0x13f), Length: 8"
"6602","3.339849","","","CAN","40","ID: 356 (0x164), Length: 8"
"6603","3.339851","","","CAN","40","ID: 380 (0x17c), Length: 8"
"6604","3.339852","","","CAN","40","ID: 398 (0x18e), Length: 3"
"6605","3.341313","","","CAN","40","ID: 660 (0x294), Length: 8"
"6606","3.341319","","","CAN","40","ID: 542 (0x21e), Length: 7"
"6607","3.341321","","","CAN","40","ID: 387 (0x183), Length: 8"
"6608","3.342702","","","CAN","40","ID: 323 (0x143), Length: 4"
"6609","3.344416","","","CAN","40","ID: 149 (0x095), Length: 8"
"6610","3.346913","","","CAN","40","ID: 358 (0x166), Length: 4"
"6611","3.347427","","","CAN","40","ID: 589 (0x24d), Length: 5"
"6612","3.348419","","","CAN","40","ID: 344 (0x158), Length: 8"
"6613","3.348424","","","CAN","40","ID: 353 (0x161), Length: 8"
"6614","3.348426","","","CAN","40","ID: 401 (0x191), Length: 7"
"6615","3.348428","","","CAN","40","ID: 356 (0x164), Length: 8"
"6616","3.348429","","","CAN","40","ID: 307 (0x133), Length: 5"
"6617","3.349814","","","CAN","40","ID: 310 (0x136), Length: 8"
"6618","3.349820","","","CAN","40","ID: 314 (0x13a), Length: 8"
"6619","3.349822","","","CAN","40","ID: 319 (0x13f), Length: 8"
"6620","3.349824","","","CAN","40","ID: 380 (0x17c), Length: 8"
"6621","3.349825","","","CAN","40","ID: 398 (0x18e), Length: 3"
"6622","3.349827","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"6623","3.351120","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"6624","3.351126","","","CAN","40","ID: 387 (0x183), Length: 8"
"6625","3.352654","","","CAN","40","ID: 323 (0x143), Length: 4"
"6626","3.353929","","","CAN","40","ID: 149 (0x095), Length: 8"
"6627","3.353935","","","CAN","40","ID: 57 (0x039), Length: 2"
"6628","3.355331","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"6629","3.355337","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"6630","3.355339","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"6631","3.355340","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"6632","3.356846","","","CAN","40","ID: 358 (0x166), Length: 4"
"6633","3.358225","","","CAN","40","ID: 589 (0x24d), Length: 5"
"6634","3.358235","","","CAN","40","ID: 344 (0x158), Length: 8"
"6635","3.358238","","","CAN","40","ID: 353 (0x161), Length: 8"
"6636","3.358240","","","CAN","40","ID: 401 (0x191), Length: 7"
"6637","3.359789","","","CAN","40","ID: 307 (0x133), Length: 5"
"6638","3.359796","","","CAN","40","ID: 310 (0x136), Length: 8"
"6639","3.359798","","","CAN","40","ID: 314 (0x13a), Length: 8"
"6640","3.359799","","","CAN","40","ID: 319 (0x13f), Length: 8"
"6641","3.359801","","","CAN","40","ID: 356 (0x164), Length: 8"
"6642","3.359802","","","CAN","40","ID: 380 (0x17c), Length: 8"
"6643","3.359804","","","CAN","40","ID: 398 (0x18e), Length: 3"
"6644","3.361119","","","CAN","40","ID: 777 (0x309), Length: 8"
"6645","3.361125","","","CAN","40","ID: 1064 (0x428), Length: 7"
"6646","3.361127","","","CAN","40","ID: 1029 (0x405), Length: 8"
"6647","3.361129","","","CAN","40","ID: 387 (0x183), Length: 8"
"6648","3.362240","","","CAN","40","ID: 323 (0x143), Length: 4"
"6649","3.363940","","","CAN","40","ID: 149 (0x095), Length: 8"
"6650","3.366754","","","CAN","40","ID: 358 (0x166), Length: 4"
"6651","3.368436","","","CAN","40","ID: 773 (0x305), Length: 2"
"6652","3.368442","","","CAN","40","ID: 344 (0x158), Length: 8"
"6653","3.368444","","","CAN","40","ID: 353 (0x161), Length: 8"
"6654","3.368445","","","CAN","40","ID: 401 (0x191), Length: 7"
"6655","3.368447","","","CAN","40","ID: 356 (0x164), Length: 8"
"6656","3.368449","","","CAN","40","ID: 307 (0x133), Length: 5"
"6657","3.369187","","","CAN","40","ID: 589 (0x24d), Length: 5"
"6658","3.369803","","","CAN","40","ID: 310 (0x136), Length: 8"
"6659","3.369808","","","CAN","40","ID: 314 (0x13a), Length: 8"
"6660","3.369813","","","CAN","40","ID: 319 (0x13f), Length: 8"
"6661","3.369815","","","CAN","40","ID: 380 (0x17c), Length: 8"
"6662","3.369816","","","CAN","40","ID: 398 (0x18e), Length: 3"
"6663","3.369818","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"6664","3.371216","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"6665","3.371223","","","CAN","40","ID: 387 (0x183), Length: 8"
"6666","3.372618","","","CAN","40","ID: 323 (0x143), Length: 4"
